media,date,ranking,title,url,words
jiji,2022-12-29,1,移住支援、子１人１００万円＝来年度、支援金を加算―政府,https://sp.m.jiji.com/article/show/2873845?free=1,移住支援 子１人１００万円 来年度 支援金 加算 政府
jiji,2022-12-29,2,３００台近い車、玉突き事故,https://sp.m.jiji.com/article/show/2873865?free=1,３００台 車 玉突き事故
jiji,2022-12-29,3,杉田氏、目立つ女性・少数派差別＝放置の岸田首相、責任免れず,https://sp.m.jiji.com/article/show/2873470?free=1,杉田氏 女性 少数派差別 放置 岸田首相 責任
jiji,2022-12-29,4,死亡の子ら、６割基礎疾患なし＝オミクロン株流行で―感染研・新型コロナ,https://sp.m.jiji.com/article/show/2873638?free=1,死亡 子ら ６割基礎疾患 オミクロン株流行 感染研 新型コロナ
jiji,2022-12-29,5,パトリオット、効果に疑問も＝ウクライナに供与の米主力防空システム,https://sp.m.jiji.com/article/show/2871271?free=1,パトリオット 効果 疑問 ウクライナ 供与 米主力防空システム
jiji,2022-12-29,6,「おりづるガチャ」で就労支援,https://sp.m.jiji.com/article/show/2874015?free=1,おりづるガチャ 就労支援
jiji,2022-12-29,7,中国からの入国者、全員検査に＝コロナ陽性なら７日間隔離―臨時措置、３０日開始・政府,https://sp.m.jiji.com/article/show/2873188?free=1,中国 入国者 全員検査 コロナ陽性 ７日間隔離 臨時措置 ３０日開始 政府
jiji,2022-12-29,8,山口公明代表、２９日に訪韓,https://sp.m.jiji.com/article/show/2873790?free=1,山口公明代表 ２９日 訪韓
jiji,2022-12-29,9,プーチン氏、停戦に言及＝「交渉を拒否」とウクライナ非難,https://sp.m.jiji.com/article/show/2871230?free=1,プーチン氏 停戦 言及 交渉 拒否 ウクライナ非難
jiji,2022-12-29,10,なぜ低い？若者の岸田首相支持＝改革色の弱さ要因か―世論調査分析,https://sp.m.jiji.com/article/show/2872629?free=1,若者 岸田首相支持 改革色 さ要因 世論調査分析
jiji,2022-12-29,11,コロナ５類変更、来春視野＝医療費公費負担、当面維持も―マスク着用、屋内も不要案・政府,https://sp.m.jiji.com/article/show/2873940?free=1,コロナ５類変更 来春視野 医療費公費負担 当面維持 マスク着用 屋内 不要案 政府
jiji,2022-12-29,12,東京株、一時２万６０００円割れ＝米株安が重し,https://sp.m.jiji.com/article/show/2874027?free=1,東京株 一時２万６０００円割れ 米株安が
jiji,2022-12-29,13,インドで侵攻批判のロ議員転落死＝同行者死亡の直後,https://sp.m.jiji.com/article/show/2873510?free=1,インド 侵攻批判 ロ議員転落死 同行者死亡 直後
jiji,2022-12-29,14,バングラ初の都市鉄道開業,https://sp.m.jiji.com/article/show/2874020?free=1,バングラ初 都市鉄道開業
jiji,2022-12-29,15,米、中国からの入国規制,https://sp.m.jiji.com/article/show/2874016?free=1,米 中国 入国規制
jiji,2022-12-29,16,米エクソン、ＥＵを提訴,https://sp.m.jiji.com/article/show/2874021?free=1,米エクソン ＥＵ 提訴
jiji,2022-12-29,17,南野、ＰＫ獲得も＝欧州サッカー,https://sp.m.jiji.com/article/show/2874014?free=1,南野 ＰＫ獲得 欧州サッカー
jiji,2022-12-29,18,ウクライナ大統領が年次教書演説,https://sp.m.jiji.com/article/show/2874018?free=1,ウクライナ大統領 年次教書演説
jiji,2022-12-29,19,岸田首相、東証大納会出席へ,https://sp.m.jiji.com/article/show/2873786?free=1,岸田首相 東証大納会出席
jiji,2022-12-29,20,円相場、１３４円０３～０３銭＝２９日午前９時現在,https://sp.m.jiji.com/article/show/2874024?free=1,円相場 １３４円０３～０３銭 ２９日午前９時現在
jiji,2022-12-29,21,米、中国からの入国規制＝コロナ急増、陰性証明義務化,https://sp.m.jiji.com/article/show/2873998?free=1,米 中国 入国規制 コロナ急増 陰性証明義務化
jiji,2022-12-29,22,コンビニ弁当、店内調理で強化＝異業種参入で競争激しく―竹増ローソン社長,https://sp.m.jiji.com/article/show/2873832?free=1,コンビニ弁当 店内調理 強化 業種参入 競争 竹増ローソン社長
jiji,2022-12-29,23,「強い団結、来年終戦を」＝ウクライナ大統領が年次教書演説,https://sp.m.jiji.com/article/show/2873997?free=1,団結 来年終戦 ウクライナ大統領 年次教書演説
jiji,2022-12-29,24,米エクソン、ＥＵを提訴＝「棚ぼた税」撤廃求める―英紙,https://sp.m.jiji.com/article/show/2874009?free=1,米エクソン ＥＵ 提訴 棚ぼた税 撤廃 英紙
jiji,2022-12-29,25,１月４日に年頭会見＝岸田首相,https://sp.m.jiji.com/article/show/2873783?free=1,１月４日 年頭会見 岸田首相
jiji,2022-12-29,26,「増税前解散」岸田首相が初言及＝求心力回復へ引き締めか,https://sp.m.jiji.com/article/show/2873942?free=1,増税 解散 岸田首相 言及 求心力回復 引き締め
jiji,2022-12-29,27,前田大、古橋が得点＝南野は前半のみ―欧州サッカー,https://sp.m.jiji.com/article/show/2874013?free=1,前田大 古橋 得点 南野 前半 欧州サッカー
jiji,2022-12-29,28,３００台近い車、玉突き事故＝濃霧影響か―中国,https://sp.m.jiji.com/article/show/2873851?free=1,３００台 車 玉突き事故 濃霧影響 中国
jiji,2022-12-29,29,放送大学,https://sp.m.jiji.com/article/show/2874022?free=1,放送大学
jiji,2022-12-29,30,米、ロシア民間軍事会社へ制裁強化＝ワグネル、世界で輸出制限,https://sp.m.jiji.com/article/show/2870757?free=1,米 ロシア民間軍事会社 制裁強化 ワグネル 世界 輸出制限
