media,date,ranking,title,url,words
dmenu,2022-12-29,1,【速報】佳子さま28歳 姉･眞子さんから“受け継ぐ”役割と新たな挑戦 「装い」への心配りも,https://topics.smt.docomo.ne.jp/article/fnn/nation/fnn-464854?fm=ranking,速報 佳子さま28歳 姉･眞子さん 役割 新た 挑戦 装い 心配り
dmenu,2022-12-29,2,大阪の４人死傷ひき逃げ、容疑で４９歳建設作業員を逮捕,https://topics.smt.docomo.ne.jp/article/sankei/nation/sankei-_affairs_accident_6NVWGAEITNIJXDJ4732X2HJ65Q?fm=ranking,大阪 ４人死傷ひき逃げ 容疑 ４９歳建設作業員 逮捕
dmenu,2022-12-29,3,「ネギトロ工場でミンチにしてくれないか」24歳の男性はなぜバラバラに“解体”されたのか 関係者5人の思惑と上下関係,https://topics.smt.docomo.ne.jp/article/bunshun/nation/bunshun-59774?fm=ranking,ネギトロ工場 ミンチ 24歳 男性 解体 関係者5人 思惑 上下関係
dmenu,2022-12-29,4,「来年、父が逮捕された年齢になります」39歳になった“アーチャリーと呼ばれた少女”が語る宗教二世への思い,https://topics.smt.docomo.ne.jp/article/bunshun/nation/bunshun-59553?fm=ranking,来年 父 逮捕 年齢 39歳 アーチャリー 少女 宗教二世 思い
dmenu,2022-12-29,5,看護学校で教員がパワハラ 千葉・木更津、モラハラも,https://topics.smt.docomo.ne.jp/article/kyodo_nor/nation/kyodo_nor-2022122801001428?fm=ranking,看護学校 教員 パワハラ 千葉 木更津 モラハラ
dmenu,2022-12-29,6,22歳夫が5カ月の息子を絞殺、妻と義母はハンマーで撲殺 家族3人を惨殺した死刑囚がそれでも被害者遺族に同情された理由,https://topics.smt.docomo.ne.jp/article/bunshun/nation/bunshun-59655?fm=ranking,22歳夫 5カ月 息子 絞殺 妻 義母 ハンマー 撲殺 家族3人 惨殺 死刑囚 被害者遺族 同情 理由
dmenu,2022-12-29,7,コロナ感染者の葬儀見直し 「納体袋」は原則不要、最後の対面可能に,https://topics.smt.docomo.ne.jp/article/asahi/nation/ASQDX4FKXQDQUTFL01J?fm=ranking,コロナ感染者 葬儀見直し 納体袋 原則不要 最後 対面可能
dmenu,2022-12-29,8,帰省ラッシュ本格化、駅など混雑 新幹線や空の便、回復基調に,https://topics.smt.docomo.ne.jp/article/kyodo_nor/nation/kyodo_nor-2022122901000042?fm=ranking,帰省ラッシュ本格化 駅 混雑 新幹線 空 便 回復基調
dmenu,2022-12-29,9,死亡の子ら、６割基礎疾患なし＝オミクロン株流行で―感染研・新型コロナ,https://topics.smt.docomo.ne.jp/article/jiji/nation/jiji-221228X713?fm=ranking,死亡 子ら ６割基礎疾患 オミクロン株流行 感染研 新型コロナ
dmenu,2022-12-29,10,天皇ご一家「Dr．コトー」観賞 チャリティー上映会,https://topics.smt.docomo.ne.jp/article/kyodo_nor/nation/kyodo_nor-2022122801001371?fm=ranking,天皇 一家 Dr コトー 観賞 チャリティー上映会
dmenu,2022-12-29,11,三國清三さんの「オテル・ドゥ・ミクニ」閉店 多くの著名人通う名店,https://topics.smt.docomo.ne.jp/article/asahi/nation/ASQDX5VM2QDXUTIL02C?fm=ranking,三國清三さん オテル・ドゥ・ミクニ 閉店 多く 著名人 名店
dmenu,2022-12-29,12,「でかした」と褒めた漫画家、減刑署名は1万人超え いまも根強い山上容疑者への擁護,https://topics.smt.docomo.ne.jp/article/jisin/nation/jisin-https_jisin.jp_p_2165902?fm=ranking,漫画家 減刑署名 1万人 いま 山上容疑者 擁護
dmenu,2022-12-29,13,「浴槽に頭から投げつけた」 アパートで男性“暴行死” 友人の男を逮捕,https://topics.smt.docomo.ne.jp/article/ntv_news24/nation/ntv_news24-2022122801537875?fm=ranking,浴槽 頭 アパート 男性 暴行死 友人 男 逮捕
dmenu,2022-12-29,14,佳子さま28歳の誕生日 “誰もがより幅広い人生の選択肢もてるように”,https://topics.smt.docomo.ne.jp/article/tbs/nation/tbs-6059745?fm=ranking,佳子さま28歳 誕生日 人生 選択肢
