media,date,ranking,title,url,words
dmenu,2022-12-25,1,【速報】埼玉・飯能で男女3人死亡 事前に「人が殴られている」との通報多数,https://topics.smt.docomo.ne.jp/article/tbs/nation/tbs-6059205?fm=ranking,速報 埼玉 飯能 男女3人死亡 事前 人 通報多数
dmenu,2022-12-25,2,“ポスト岸田”にしたくない政治家ランキング 3位石破茂、2位高市早苗を抑えた圧倒的1位は？,https://topics.smt.docomo.ne.jp/article/jisin/nation/jisin-https_jisin.jp_p_2163736?fm=ranking,ポスト岸田 政治家ランキング 3位石破茂 2位高市早苗 圧倒的1位
dmenu,2022-12-25,3,保釈中の被告、公判に出廷せず所在不明に 判決言い渡し行わず閉廷,https://topics.smt.docomo.ne.jp/article/yomiuri/nation/20221223-567-OYT1T50496?fm=ranking,保釈中 被告 公判 出廷 所在不明 判決言い渡し 閉廷
dmenu,2022-12-25,4,高見知佳さん、棺に思い出の絵本や人形劇の操り人形 告別式に芸能関係者ら約２００人参列,https://topics.smt.docomo.ne.jp/article/hochi/nation/hochi-20221224-OHT1T51194?fm=ranking,高見知佳さん 棺 思い出 絵本 人形劇 操り人形 告別式 芸能関係者ら ２００人参列
dmenu,2022-12-25,5,“岸田首相と代わってほしい”歴代首相ランキング 3位菅義偉、2位安倍晋三を抑えた圧倒的1位は？,https://topics.smt.docomo.ne.jp/article/jisin/nation/jisin-https_jisin.jp_p_2163958?fm=ranking,岸田首相 歴代首相ランキング 3位菅義 2位安倍晋三 圧倒的1位
dmenu,2022-12-25,6,高橋まつりさんの死「無念」、電通過労自殺から７年で母親が手記,https://topics.smt.docomo.ne.jp/article/yomiuri/nation/20221223-567-OYT1T50647?fm=ranking,高橋まつりさん 死 無念 電通過労自殺 ７年 母親 手記
dmenu,2022-12-25,7,吉村知事「コロナに効く」から２年、うがい薬研究ひっそり終了 専門家「推奨できる結果なし」,https://topics.smt.docomo.ne.jp/article/yomidr/nation/yomidr-1089182?fm=ranking,吉村知事 コロナ ２年 薬研究 終了 専門家 推奨 結果
dmenu,2022-12-25,8,埼玉・飯能市の住宅に3遺体 この家の60代夫婦と娘殺害か 犯人とみられる男が鈍器のようなもの持ち逃走中【記者中継】,https://topics.smt.docomo.ne.jp/article/tbs/nation/tbs-6059216?fm=ranking,埼玉 飯能市 住宅 3遺体 家 60代夫婦 娘殺害 犯人 男 鈍器 逃走中 記者中継
dmenu,2022-12-25,9,住宅で高齢女性が死亡 31歳男を逮捕 「おばあちゃん刺した」と通報 千葉・八街市,https://topics.smt.docomo.ne.jp/article/fnn/nation/fnn-463797?fm=ranking,住宅 高齢女性 死亡 31歳男 逮捕 ばあちゃん 通報 千葉 八街市
dmenu,2022-12-25,10,かとうかず子、東国原英夫氏応援へ24日夕に宮崎入り 知事選「自分の意志で応援したい」,https://topics.smt.docomo.ne.jp/article/nikkansports/nation/f-so-tp0-221224-202212240000321?fm=ranking,かとうかず子 東国原英夫氏応援 24日夕 宮崎入り 知事選 自分 意志 応援
dmenu,2022-12-25,11,東国原英夫氏、前妻かとうかず子と並び演説 現職の河野氏、スーパークレイジー君も最後の訴え,https://topics.smt.docomo.ne.jp/article/nikkansports/nation/f-so-tp0-221225-202212250000121?fm=ranking,東国原英夫氏 前妻かとうかず子 演説 現職 河野氏 スーパークレイジー君 最後 訴え
dmenu,2022-12-25,12,道路影響予測 日本海側は引き続き吹雪・吹きだまりに警戒 太平洋側も雪に注意,https://topics.smt.docomo.ne.jp/article/tenkijp/nation/tenkijp-21132?fm=ranking,道路影響予測 日本海側 吹雪 吹きだまり 警戒 太平洋側 雪 注意
dmenu,2022-12-25,13,「『キラキラネーム＝頭が悪い』という偏見が 」18歳で「王子様」から改名した男性の現在,https://topics.smt.docomo.ne.jp/article/bunshun/nation/bunshun-59315?fm=ranking,ネーム 頭 偏見 18歳 王子様 改名 男性 現在
dmenu,2022-12-25,14,「創価学会の本部職員は辞めたけれど、脱会はしていないんです」学会元理事長の息子が鈴木エイトに明かした“宗教2世”の葛藤,https://topics.smt.docomo.ne.jp/article/bunshun/nation/bunshun-59551?fm=ranking,創価学会 本部職員 脱会 学会 理事長 息子 鈴木エイト 宗教2世 葛藤
dmenu,2022-12-25,15,《混浴は仕事のうち？》名門企業TOKAIに降ってわいたクーデター劇「44回の混浴」で解任された社長の不適切な経費,https://topics.smt.docomo.ne.jp/article/bunshun/nation/bunshun-59715?fm=ranking,混浴 仕事 名門企業TOKAI クーデター劇 44回 混浴 解任 社長 不適切 経費
dmenu,2022-12-25,16,若手社員の36％が職場は“ゆるい”と不満「怒られなさ過ぎて将来に不安」【まるっと！サタデー】,https://topics.smt.docomo.ne.jp/article/tbs/nation/tbs-250944?fm=ranking,若手社員 36％ 職場 不満 将来 不安 サタデー
dmenu,2022-12-25,17,北海道で再び大規模停電 1万9500戸、大半復旧,https://topics.smt.docomo.ne.jp/article/kyodo_nor/nation/kyodo_nor-2022122501000165?fm=ranking,北海道 規模停電 1万9500戸 大半復旧
dmenu,2022-12-25,18,パジャマ姿で枕抱え車道を徘徊する女性、中３男子が歩道に誘導 パン食べさせ寄り添う,https://topics.smt.docomo.ne.jp/article/yomiuri/nation/20221223-567-OYT1T50262?fm=ranking,パジャマ姿 枕抱え車道 徘徊 女性 中３男子 歩道 誘導 パン
dmenu,2022-12-25,19,かとうかず子、宮崎入り 東国原英夫氏を応援へ 河野知事は河野太郎氏が応援 宮崎県知事選,https://topics.smt.docomo.ne.jp/article/hochi/nation/hochi-20221224-OHT1T51057?fm=ranking,かとうかず子 宮崎入り 東国原英夫氏 応援 河野知事 河野太郎氏 応援 宮崎県知事選
dmenu,2022-12-25,20,埼玉･飯能市の住宅で男女３人が死亡 男が逃走との情報 埼玉県警,https://topics.smt.docomo.ne.jp/article/fnn/nation/fnn-463816?fm=ranking,埼玉･飯能市 住宅 男女３人 死亡 男 逃走 情報 埼玉県警
