media,date,ranking,title,url,words
dmenu,2022-12-27,1,【独自】警視庁、海外滞在中のガーシー議員に任意聴取要請 動画で著名人を脅迫・名誉棄損,https://topics.smt.docomo.ne.jp/article/yomiuri/nation/20221226-567-OYT1T50278?fm=ranking,独自 警視庁 海外滞在中 ガーシー議員 任意聴取要請 動画 著名人 脅迫 名誉棄損
dmenu,2022-12-27,2,「警察の捜索に応じず、10分ほど抵抗 」“埼玉・飯能3人殺害事件”斎藤淳容疑者(40)が同級生に見せた「異様なこだわり」【今年初めに現行犯逮捕の過去】,https://topics.smt.docomo.ne.jp/article/bunshun/nation/bunshun-59801?fm=ranking,警察 捜索 10分 抵抗 埼玉 飯能3人殺害事件 斎藤淳容疑者(40) 同級生 異様 こだわり 今年初め 現行犯逮捕 過去
dmenu,2022-12-27,3,埼玉・飯能市の殺害事件 遺族がコメント「心の整理がついていない状態」,https://topics.smt.docomo.ne.jp/article/abematimes/nation/abematimes-10062058?fm=ranking,埼玉 飯能市 殺害事件 遺族 コメント 心 整理 状態
dmenu,2022-12-27,4,保育園、アレルギーの３歳男児におやつのケーキ 一時は集中治療室で治療,https://topics.smt.docomo.ne.jp/article/yomiuri/nation/20221226-567-OYT1T50207?fm=ranking,保育園 アレルギー ３歳男児 ケーキ 一時 集中治療室 治療
dmenu,2022-12-27,5,「悪夢」容疑者の父親が語る 過去にもトラブル 捜査線に浮上 飯能3人死亡,https://topics.smt.docomo.ne.jp/article/ntv_news24/nation/ntv_news24-2022122709531689?fm=ranking,悪夢 容疑者 父親 過去 トラブル 捜査線 浮上 飯能3人死亡
dmenu,2022-12-27,6,教育実習生から不正に金を徴収 中学校の校長、停職6カ月に 大阪,https://topics.smt.docomo.ne.jp/article/asahi/nation/ASQDV5JY8QDVPTIL008?fm=ranking,教育実習生 不正 金 徴収 中学校 校長 停職6カ月 大阪
dmenu,2022-12-27,7,「昔はサッカーがうまくてモテていたのに」ハンマーで顔面を殴打！ 死因は頸椎損傷。“飯能殺害事件”逮捕された男（40）は一家離散、“ぼっち”のひきこもり〈家族を襲ったクリスマスの惨劇〉,https://topics.smt.docomo.ne.jp/article/shueisha/nation/shueisha-89849?fm=ranking,昔 サッカー モテ ハンマー 顔面 殴打 死因 頸椎損傷 飯能殺害事件 逮捕 男 一家離散 家族 クリスマス 惨劇
dmenu,2022-12-27,8,V系バンドが全面勝訴 活動妨害で元事務所に知財高裁が賠償命令,https://topics.smt.docomo.ne.jp/article/asahi/nation/ASQDV6G1LQDVUTIL03D?fm=ranking,V系バンド 全面勝訴 活動妨害 事務所 知財高裁 賠償命令
dmenu,2022-12-27,9,飯能市家族3人「ハンマーで耕すように」殺害 「スポーツも勉強もできる優等生」40歳男がなぜ？車傷つけトラブルがきっかけか,https://topics.smt.docomo.ne.jp/article/fnn/nation/fnn-464258?fm=ranking,飯能市家族3人 ハンマー 殺害 スポーツ 勉強 優等生 40歳男 車 トラブル きっかけ
dmenu,2022-12-27,10,逮捕の男 バリケードで警察官に抵抗 埼玉・飯能市3人殺害事件,https://topics.smt.docomo.ne.jp/article/fnn/nation/fnn-464527?fm=ranking,逮捕 男 バリケード 警察官 抵抗 埼玉 飯能市3人殺害事件
dmenu,2022-12-27,11,道の駅で飼育中のヤギ、女性襲い重傷負わす 和解で町が３００万円支払いへ,https://topics.smt.docomo.ne.jp/article/yomiuri/nation/20221226-567-OYT1T50194?fm=ranking,道 駅 飼育中 ヤギ 女性 重傷 和解 町 ３００万円支払い
dmenu,2022-12-27,12,「車傷つけ」から３人殺害へ最悪の事態に 埼玉・飯能の事件、容疑者不起訴後も「怖い」,https://topics.smt.docomo.ne.jp/article/sankei/nation/sankei-_affairs_crime_YGJA2IEF6FNB5C33OHKXGOR3LM?fm=ranking,車 ３人殺害 最悪 事態 埼玉 飯能 事件 容疑者 起訴後
dmenu,2022-12-27,13,マイナンバーカード申請、８１００万件突破 交付率は５６．６％,https://topics.smt.docomo.ne.jp/article/mainichi/nation/mainichi-20221226k0000m040274000c?fm=ranking,マイナンバーカード申請 ８１００万件突破 交付率 ５６．６％
dmenu,2022-12-27,14,〈静岡・園児虐待〉保育士3人の本当の関係と、三浦容疑者が卒論で書いていた“ストレス解消法”,https://topics.smt.docomo.ne.jp/article/bunshun/nation/bunshun-59720?fm=ranking,静岡 園児虐待 保育士3人 本当 関係 三浦容疑者 卒論 ストレス解消法
