media,date,ranking,title,url,words
goo,2022-12-26,1,【速報】1年前に車に傷つけられるトラブル「同じ車を2回も 」殺人事件として断定して捜査 飯能市の住宅で3人死亡,https://news.goo.ne.jp/article/fnn/nation/fnn-463917.html,速報 1年前 車 トラブル 車 2回 殺人事件 断定 捜査 飯能市 住宅 3人死亡
goo,2022-12-26,2,“ポスト岸田”にしたくない政治家ランキング 3位石破茂、2位高市早苗を抑えた圧倒的1位は？,https://news.goo.ne.jp/article/jisin/nation/jisin-https_jisin.jp_p_2163736.html,ポスト岸田 政治家ランキング 3位石破茂 2位高市早苗 圧倒的1位
goo,2022-12-26,3,【速報】埼玉・飯能で男女3人死亡 事前に「人が殴られている」との通報多数,https://news.goo.ne.jp/article/tbs/nation/tbs-6059205.html,速報 埼玉 飯能 男女3人死亡 事前 人 通報多数
goo,2022-12-26,4,吉村知事「コロナに効く」から２年、うがい薬研究ひっそり終了 専門家「推奨できる結果なし」,https://news.goo.ne.jp/article/yomidr/nation/yomidr-1089182.html,吉村知事 コロナ ２年 薬研究 終了 専門家 推奨 結果
goo,2022-12-26,5,助手席の中１三男、４６歳母が文化包丁で殺害 三男乗せたまま出頭し「殺してしまった」,https://news.goo.ne.jp/article/yomiuri/nation/20221225-567-OYT1T50122.html,助手席 中１三男 ４６歳母 文化包丁 殺害 三男 まま出頭
goo,2022-12-26,6,保釈中の被告、公判に出廷せず所在不明に 判決言い渡し行わず閉廷,https://news.goo.ne.jp/article/yomiuri/nation/20221223-567-OYT1T50496.html,保釈中 被告 公判 出廷 所在不明 判決言い渡し 閉廷
goo,2022-12-26,7,埼玉・飯能市の住宅に3遺体 この家の60代夫婦と娘殺害か 犯人とみられる男が鈍器のようなもの持ち逃走中【記者中継】,https://news.goo.ne.jp/article/tbs/nation/tbs-6059216.html,埼玉 飯能市 住宅 3遺体 家 60代夫婦 娘殺害 犯人 男 鈍器 逃走中 記者中継
goo,2022-12-26,8,東国原英夫氏、前妻かとうかず子と並び演説 現職の河野氏、スーパークレイジー君も最後の訴え,https://news.goo.ne.jp/article/nikkansports/nation/f-so-tp0-221225-202212250000121.html,東国原英夫氏 前妻かとうかず子 演説 現職 河野氏 スーパークレイジー君 最後 訴え
goo,2022-12-26,9,“岸田首相と代わってほしい”歴代首相ランキング 3位菅義偉、2位安倍晋三を抑えた圧倒的1位は？,https://news.goo.ne.jp/article/jisin/nation/jisin-https_jisin.jp_p_2163958.html,岸田首相 歴代首相ランキング 3位菅義 2位安倍晋三 圧倒的1位
goo,2022-12-26,10,高見知佳さん、棺に思い出の絵本や人形劇の操り人形 告別式に芸能関係者ら約２００人参列,https://news.goo.ne.jp/article/hochi/nation/hochi-20221224-OHT1T51194.html,高見知佳さん 棺 思い出 絵本 人形劇 操り人形 告別式 芸能関係者ら ２００人参列
