media,date,ranking,title,url,words
mainichi,2022-12-26,1,宮崎知事選、河野俊嗣氏が4選確実 前職・東国原氏らを破る,https://mainichi.jp/articles/20221225/k00/00m/010/076000c,宮崎知事選 河野俊嗣氏 4選確実 前職 東国原氏ら
mainichi,2022-12-26,2,埼玉・飯能の3人殺害容疑、40歳男性を逮捕 現場近くに居住,https://mainichi.jp/articles/20221225/k00/00m/040/386000c,埼玉 飯能 3人殺害容疑 40歳男性 逮捕 現場近く 居住
mainichi,2022-12-26,3,宮崎知事選は激戦 投げ出し批判、東国原氏がアピール力で猛追,https://mainichi.jp/articles/20221225/k00/00m/010/374000c,宮崎知事選 激戦 批判 東国原氏 アピール力 猛追
mainichi,2022-12-26,4,ケツメイシ・リーダーの息子が激走 埼玉栄のアンカー 高校駅伝,https://mainichi.jp/articles/20221225/k00/00m/050/176000c,ケツメイシ・リーダー 息子 激走 埼玉栄 アンカー 高校駅伝
mainichi,2022-12-26,5,「今度はやめん」も東国原氏及ばず 宮崎知事選、現職が4選,https://mainichi.jp/articles/20221225/k00/00m/010/342000c,今度 東国原氏 宮崎知事選 現職 4選
mainichi,2022-12-26,6,東国原氏も表明 宮崎知事選、異例の構図の背景は 告示まで2カ月,https://mainichi.jp/articles/20221008/k00/00m/010/088000c,東国原氏 表明 宮崎知事選 異例 構図 背景 告示 2カ月
mainichi,2022-12-26,7,甲子園で喫煙の熊本県議が辞意 26日にも辞職届、来春出馬方針,https://mainichi.jp/articles/20221225/k00/00m/010/371000c,甲子園 喫煙 熊本県議 辞意 26日 辞職届 来春出馬方針
mainichi,2022-12-26,8,宮崎知事選、開票始まる 前職・東国原氏と現職・河野氏が競る,https://mainichi.jp/articles/20221225/k00/00m/010/335000c,宮崎知事選 開票 前職 東国原氏 現職 河野氏
mainichi,2022-12-26,9,超高校級は「花の1区」でなく3区へ 変化の背景 高校駅伝,https://mainichi.jp/articles/20221224/k00/00m/050/285000c,高校級 花 1区 3区 変化 背景 高校駅伝
mainichi,2022-12-26,10,マスクの男が 惨劇目撃の住民、声震わせ「怖い」 埼玉3人死亡,https://mainichi.jp/articles/20221225/k00/00m/040/181000c,マスク 男 惨劇目撃 住民 声 埼玉3人死亡
mainichi,2022-12-26,11,世界フィギュア代表に宇野昌磨、坂本花織ら 山本草太、渡辺倫果も,https://mainichi.jp/articles/20221225/k00/00m/050/367000c,世界フィギュア代表 宇野昌磨 坂本花織ら 山本草太 渡辺倫果
mainichi,2022-12-26,12,関東学院大の御園和夫名誉教授が車にはねられ死亡 ラジオ講座で活躍,https://mainichi.jp/articles/20221225/k00/00m/040/379000c,関東学院大 御園和夫名誉教授 車 死亡 ラジオ講座 活躍
mainichi,2022-12-26,13,世界フィギュア代表に「かなだい」 全日本欠場の「りくりゅう」も,https://mainichi.jp/articles/20221225/k00/00m/050/350000c,世界フィギュア代表 かなだい 全日本欠場 りくりゅう
mainichi,2022-12-26,14,介護職にやりがい 64歳妻が最期に告白した忌まわしき記憶 ,https://mainichi.jp/articles/20221223/k00/00m/040/264000c,介護職 やりがい 64歳妻 最期 告白 記憶
mainichi,2022-12-26,15,埼玉・飯能3人死亡、住人か 容疑者逃走 県警、殺人で捜査,https://mainichi.jp/articles/20221225/k00/00m/040/162000c,埼玉 飯能3人死亡 住人 容疑者逃走 県警 殺人 捜査
mainichi,2022-12-26,16,佐久長聖の3区・吉岡大翔 日本高校記録を20秒近く更新 高校駅伝,https://mainichi.jp/articles/20221225/k00/00m/050/169000c,佐久長聖 3区 吉岡 翔 日本高校記録 20秒近く更新 高校駅伝
mainichi,2022-12-26,17,住宅で男女3人死亡 2階で出火も 事件巻き込まれたか 埼玉・飯能,https://mainichi.jp/articles/20221225/k00/00m/040/087000c,住宅 男女3人死亡 2階 出火 事件 埼玉 飯能
mainichi,2022-12-26,18,中国、新型コロナのゲノム解析禁止 感染爆発で変異株の情報統制か,https://mainichi.jp/articles/20221224/k00/00m/030/283000c,中国 新型コロナ ゲノム解析禁止 感染爆発 変異株 情報統制
mainichi,2022-12-26,19,／上 観光 コロナ禍、物価高、人材不足 「三重苦」先行き不透明 ／宮崎,https://mainichi.jp/articles/20221220/ddl/k45/010/197000c,上 観光 コロナ禍 物価高 人材不足 三重苦 先行き不透明 宮崎
mainichi,2022-12-26,20,現職・河野氏と前職・東国原氏、因縁の対決 宮崎県知事選8日告示,https://mainichi.jp/articles/20221206/k00/00m/010/394000c,現職 河野氏 前職 東国原氏 因縁 対決 宮崎県知事選8日告示
