media,date,ranking,title,url,words
goo,2022-12-24,1,ゆで卵製造に禁止消毒剤、「カビ予防」で使用 営業禁止処分・自主回収に,https://news.goo.ne.jp/article/yomiuri/nation/20221223-567-OYT1T50319.html,卵製造 禁止消毒剤 カビ予防 使用 営業禁止処分 自主回収
goo,2022-12-24,2,【独自】安保の「特定秘密」初の漏えいか、関与の海自１佐処分へ ＯＢが複数の隊員経て依頼,https://news.goo.ne.jp/article/yomiuri/nation/20221223-567-OYT1T50479.html,独自 安保 特定秘密 初 漏えい 関与 海 １佐処分 ＯＢ 複数 隊員 依頼
goo,2022-12-24,3,家賃滞納で退去命じられ不満か 神奈川刺殺疑い、逮捕の男,https://news.goo.ne.jp/article/kyodo_nor/nation/kyodo_nor-2022122301001139.html,家賃滞納 退去 不満 神奈川刺殺疑い 逮捕 男
goo,2022-12-24,4,従来の保険証使用時に窓口負担「6円」引き上げへ「マイナ保険証」の普及促進 厚生労働省,https://news.goo.ne.jp/article/tbs/nation/tbs-6058973.html,従来 保険証使用時 窓口負担 6円 引き上げ マイナ保険証 普及促進 厚生労働省
goo,2022-12-24,5,ビール１０本を飲んだ後に事故の巡査を懲戒免職 千葉県警,https://news.goo.ne.jp/article/sankei/nation/sankei-_affairs_accident_JWOQGVIHPNJSRF43ELM2DBHMVU.html,ビール１０本 事故 巡査 懲戒免職 千葉県警
goo,2022-12-24,6,安倍氏銃撃の山上徹也容疑者、殺人罪で起訴へ 精神鑑定で刑事責任能力ありと判断,https://news.goo.ne.jp/article/yomiuri/nation/20221223-567-OYT1T50472.html,安倍氏銃撃 山上徹也容疑者 殺人罪 起訴 精神鑑定 刑事責任能力 判断
goo,2022-12-24,7,「自然分解プラ」根拠なし＝販売１０社に措置命令―消費者庁,https://news.goo.ne.jp/article/jiji/nation/jiji-221223x274.html,自然分解プラ 根拠 販売１０社 措置命令 消費者庁
goo,2022-12-24,8,東京都心 今シーズン初の「冬日」,https://news.goo.ne.jp/article/tenkijp/nation/tenkijp-21120.html,東京都心 シーズン初 冬日
goo,2022-12-24,9,クリスマスを前に一部で宅配に「大幅な遅れ」 ヤマト運輸と佐川急便,https://news.goo.ne.jp/article/asahi/nation/ASQDR5VPLQDRULFA01X.html,クリスマス 前 一部 宅配 大幅 遅れ ヤマト運輸 佐川急便
goo,2022-12-24,10,【大雪警報】鳥取県・鳥取市北部、鳥取市南部、倉吉市、岩美町、若桜町、智頭町などに発表,https://news.goo.ne.jp/article/tbs/nation/tbs-250599.html,大雪警報 鳥取県 鳥取市北部 鳥取市南部 倉吉市 岩美町 若桜町 智頭町 発表
