media,date,ranking,title,url,words
mainichi,2022-12-24,1,大雪で車が立ち往生 その時役立つ防災グッズは？ 体験者に聞いた,https://mainichi.jp/articles/20221223/k00/00m/040/427000c,大雪 車 立ち往生 防災グッズ 体験者
mainichi,2022-12-24,2,名古屋で初雪、積雪10センチ 名古屋高速は全線通行止め,https://mainichi.jp/articles/20221224/k00/00m/040/078000c,名古屋 初雪 積雪10センチ 名古屋高速 全線通行止め
mainichi,2022-12-24,3,クリスマス大雪、新潟で人的被害拡大 45人死傷、高齢者が半数,https://mainichi.jp/articles/20221224/k00/00m/040/031000c,クリスマス大雪 新潟 人的被害拡大 45人死傷 高齢者 半数
mainichi,2022-12-24,4,有楽町線からの地下鉄延伸を阻む壁 世界に四つしかない重要施設,https://mainichi.jp/articles/20221221/k00/00m/040/439000c,有楽町線 地下鉄延伸 壁 世界 四つ 重要施設
mainichi,2022-12-24,5,安倍元首相銃撃の山上容疑者、殺人罪で起訴へ 奈良地検,https://mainichi.jp/articles/20221224/k00/00m/040/084000c,安倍 首相銃撃 山上容疑者 殺人罪 起訴 奈良地検
mainichi,2022-12-24,6,緊急走行の救急車内でパワハラ 消防司令を停職3カ月処分,https://mainichi.jp/articles/20221224/k00/00m/040/041000c,緊急走行 救急車内 パワハラ 消防司令 停職3カ月処分
mainichi,2022-12-24,7,佐久長聖・吉岡大翔 「怪物級」の高校新記録を導いた異例の決断,https://mainichi.jp/articles/20221223/k00/00m/050/426000c,佐久長聖 吉岡 翔 怪物級 高校 記録 異例 決断
mainichi,2022-12-24,8,紀平梨花「不運は自分で作ったものかも」 全日本フィギュア,https://mainichi.jp/articles/20221222/k00/00m/050/330000c,紀平梨花 不運 自分 全日本フィギュア
mainichi,2022-12-24,9,「小学生の娘はこの夏、性暴力を受けました」 告白決めた父の真意,https://mainichi.jp/articles/20221208/k00/00m/040/064000c,小学生 娘 夏 性暴力 告白 父 真意
mainichi,2022-12-24,10,映画「近江商人、走る！」主演の上村侑さんらが魅力語る,https://mainichi.jp/articles/20221224/k00/00m/040/120000c,映画 近江商人 主演 上村侑さんら 魅力
mainichi,2022-12-24,11,雪道の歩き方は？ 足裏全体で着地 転倒で脳挫傷の危険も＝回答・永山悦子,https://mainichi.jp/articles/20180123/ddm/003/070/042000c,雪道 方 足裏全体 着地 転倒 脳挫傷 危険 回答 永山悦子
mainichi,2022-12-24,12,まだ間に合う！クリスマス当日に作れる「ローストチキン」,https://mainichi.jp/articles/20221224/ckp/00m/100/001000c,クリスマス当日 ローストチキン
mainichi,2022-12-24,13,病院サイバー攻撃 VPN機器に安全上の欠陥、国内400台未対策,https://mainichi.jp/articles/20221223/k00/00m/040/178000c,病院サイバー攻撃 VPN機器 安全上 欠陥 国内400台 対策
mainichi,2022-12-24,14,藤井王将、佐藤天九段を降し単独首位 最年少でプロ入り通算300勝,https://mainichi.jp/articles/20221223/k00/00m/040/474000c,藤井王将 佐藤天九段 単独首位 最年少 プロ入り通算300勝
mainichi,2022-12-24,15,「負けは恥」トランプ氏、周囲のいさめ無視、なりふりかまわず暴走,https://mainichi.jp/articles/20221223/k00/00m/030/414000c,負け 恥 トランプ氏 周囲 無視 なりふり 暴走
mainichi,2022-12-24,16,高度救急の外科専門医、手術少ない病院への異動は無効 大阪地裁,https://mainichi.jp/articles/20221223/k00/00m/040/201000c,高度救急 外科専門医 手術 病院 異動 無効 大阪地裁
mainichi,2022-12-24,17,「たたき殺してやらないと」 自民・二階氏、自身の死亡説流布で,https://mainichi.jp/articles/20221223/k00/00m/010/405000c,自民 二階氏 自身 死亡説流布
mainichi,2022-12-24,18,「かなだい」最終調整、息の合った動き 全日本フィギュア,https://mainichi.jp/articles/20221224/k00/00m/050/045000c,かなだい 最終調整 息 動き 全日本フィギュア
mainichi,2022-12-24,19,「国に帰ればいい」 日系ブラジル人の生活保護拒否、誤情報伝える,https://mainichi.jp/articles/20221223/k00/00m/040/005000c,国 日系ブラジル人 生活保護拒否 情報
mainichi,2022-12-24,20,堂々と表に出た「公然の秘密」 露軍事会社・ワグネルの“変身”,https://mainichi.jp/articles/20221124/k00/00m/030/381000c,表 秘密 露軍事会社 ワグネル 変身
