media,date,ranking,title,url,words
jiji,2022-12-24,1,大学教授、国籍確認求め国提訴＝カナダ市民権取得、旅券不発給―大阪地裁,https://sp.m.jiji.com/article/show/2871692?free=1,大学教授 国籍確認 国提訴 カナダ市民権取得 旅券 発給 大阪地裁
jiji,2022-12-24,2,死亡説「流した者たたき殺す」＝自民・二階氏,https://sp.m.jiji.com/article/show/2871797?free=1,死亡説 自民 二階氏
jiji,2022-12-24,3,メーガン妃中傷記事を謝罪＝読者から大量の苦情―英大衆紙,https://sp.m.jiji.com/article/show/2871993?free=1,メーガン妃中傷記事 謝罪 読者 大量 苦情 英大衆紙
jiji,2022-12-24,4,本社工場跡地を一部売却＝エンジン不正、財務改善も―日野自,https://sp.m.jiji.com/article/show/2872003?free=1,本社工場跡地 一部売却 エンジン不正 財務改善 日野
jiji,2022-12-24,5,日・中央アジアが外相会合＝中ロ依存軽減へ関係強化,https://sp.m.jiji.com/article/show/2872012?free=1,日 中央アジア 外相会合 ロ依存軽減 関係強化
jiji,2022-12-24,6,「秘境駅」でＸマスパーティー,https://sp.m.jiji.com/article/show/2871988?free=1,秘境駅 マスパーティー
jiji,2022-12-24,7,基準額、最大１１％引き上げ＝生活保護、来年１０月から―厚労省,https://sp.m.jiji.com/article/show/2871740?free=1,基準額 最大１１％引き上げ 生活保護 来年１０月 厚労省
jiji,2022-12-24,8,ＡＯＫＩ元会長ら贈賄認める＝スポンサー巡り、元理事に請託―五輪汚職で初公判・東京地裁,https://sp.m.jiji.com/article/show/2870822?free=1,ＡＯＫＩ 会長ら贈賄 スポンサー 理事 請託 五輪汚職 公判 東京地裁
jiji,2022-12-24,9,「特定秘密」初の漏えいか＝海自１佐、近く懲戒処分へ―ＯＢ依頼が発端・防衛省,https://sp.m.jiji.com/article/show/2872013?free=1,特定秘密 初 漏えい 海 １佐 近く懲戒処分 ＯＢ依頼 発端 防衛省
jiji,2022-12-24,10,ＦＩＦＡ、トルコ人シェフを調査,https://sp.m.jiji.com/article/show/2872007?free=1,ＦＩＦＡ トルコ人シェフ 調査
jiji,2022-12-24,11,日本海側など２５日まで大雪警戒,https://sp.m.jiji.com/article/show/2872008?free=1,日本海側 ２５日 大雪警戒
jiji,2022-12-24,12,ガーシー氏は「日本に戻らない」＝立花Ｎ党党首,https://sp.m.jiji.com/article/show/2871560?free=1,ガーシー氏 日本 立花 党党首
jiji,2022-12-24,13,風俗店勤務で報酬８００万円超＝女性税務署員を免職―東京国税局,https://sp.m.jiji.com/article/show/2871681?free=1,風俗店勤務 報酬８００万円超 女性税務署員 免職 東京国税局
jiji,2022-12-24,14,コロナ有症状でも「通常勤務可能」 中国・重慶市、方針大転換,https://sp.m.jiji.com/article/show/2869864?free=1,コロナ有症状 通常勤務可能 中国 重慶市 方針 転換
jiji,2022-12-24,15,「特定秘密」初の漏えいか＝海自１佐、近く懲戒処分へ―ＯＢ依頼が発端・防衛省,https://sp.m.jiji.com/article/show/2872028?free=1,特定秘密 初 漏えい 海 １佐 近く懲戒処分 ＯＢ依頼 発端 防衛省
jiji,2022-12-24,16,健康な子の死亡、後絶たず＝オミクロン株流行で―識者「ワクチン、正しい情報を」・新型コロナ,https://sp.m.jiji.com/article/show/2868644?free=1,健康 子 死亡 後 オミクロン株流行 識者 ワクチン 情報 新型コロナ
jiji,2022-12-24,17,２５日（日）のスポーツ,https://sp.m.jiji.com/article/show/2872005?free=1,２５日 日 スポーツ
jiji,2022-12-24,18,東京高検検事長に畝本氏＝女性初の検察ナンバー２,https://sp.m.jiji.com/article/show/2871510?free=1,東京高検検事長 畝本氏 女性初 検察ナンバー２
jiji,2022-12-24,19,「成長」実現に不透明感＝歳出拡大、好循環につながらず―来年度予算案,https://sp.m.jiji.com/article/show/2872019?free=1,成長 実現 不透明感 歳出拡大 循環 来年度予算案
jiji,2022-12-24,20,ロシアへ機密、独情報機関員逮捕,https://sp.m.jiji.com/article/show/2871519?free=1,ロシア 機密 独情報機関員逮捕
jiji,2022-12-24,21,台湾ＴＳＭＣ、独に工場建設検討＝欧州で初―英紙報道,https://sp.m.jiji.com/article/show/2871914?free=1,台湾ＴＳＭＣ 独 工場建設検討 欧州 英紙報道
jiji,2022-12-24,22,「秘境駅」でＸマスパーティー＝存続願う鉄道ファン開催―地域活性化に一役・北海道幌延町,https://sp.m.jiji.com/article/show/2872023?free=1,秘境駅 マスパーティー 存続 鉄道ファン開催 地域活性化 一役 北海道幌延町
jiji,2022-12-24,23,秋葉復興相、交代へ＝事実上更迭、岸田首相が調整,https://sp.m.jiji.com/article/show/2871861?free=1,秋葉復興相 交代 事実上更迭 岸田首相 調整
jiji,2022-12-24,24,山内元文科副大臣、起訴内容認める＝羽田格納庫売買めぐり横領―東京地裁,https://sp.m.jiji.com/article/show/2832504?free=1,山内 文科 大臣 起訴内容 羽田格納庫売買 横領 東京地裁
jiji,2022-12-24,25,障害者選手に全日本推薦枠＝２４年から３団体男女に―卓球,https://sp.m.jiji.com/article/show/2868491?free=1,障害者選手 全日本推薦枠 ２４年 ３団体男女 卓球
jiji,2022-12-24,26,倉敷が軸、追う佐久長聖＝女子は神村学園と仙台育英―全国高校駅伝,https://sp.m.jiji.com/article/show/2870925?free=1,倉敷 軸 佐久長聖 女子 神村学園 仙台育英 全国高校駅伝
jiji,2022-12-24,27,一人会派「政治活動のため」＝吉川衆院議員,https://sp.m.jiji.com/article/show/2826382?free=1,一人会派 政治活動 吉川衆院議員
jiji,2022-12-24,28,ランブカ氏を次期首相に選出,https://sp.m.jiji.com/article/show/2871999?free=1,ランブカ氏 次期首相 選出
jiji,2022-12-24,29,ラグビー、ゴールキックに時間制限 来年１月から,https://sp.m.jiji.com/article/show/2871804?free=1,ラグビー ゴールキック 時間制限 来年１月
jiji,2022-12-24,30,除雪機の事故に注意＝安全機能の無効化やめて―１０年で死亡２５件・ＮＩＴＥ,https://sp.m.jiji.com/article/show/2872026?free=1,除雪機 事故 注意 安全機能 無効化 １０年 死亡２５件 ＮＩＴＥ
