media,date,ranking,title,url,words
excite,2022-12-24,1,二階自民元幹事長「たたき殺す」 番組収録時、死亡説流布に怒り,https://www.excite.co.jp/news/article/Kyodo_979000845716258816/,二階自民 幹事長 番組収録時 死亡説流布 怒り
excite,2022-12-24,2,本社工場跡地を一部売却＝エンジン不正、財務改善も―日野自,https://www.excite.co.jp/news/article/Jiji_2872002/,本社工場跡地 一部売却 エンジン不正 財務改善 日野
excite,2022-12-24,3,音楽配信これからの10年「日本人が普通に海外チャートにいる」チューンコア野田代表,https://www.excite.co.jp/news/article/FNN_979192314662649856/,音楽配信 10年 日本人 普通 海外チャート チューンコア野田代表
excite,2022-12-24,4,首相、秋葉復興相の交代を検討 政治とカネ懸念、年内にも判断へ,https://www.excite.co.jp/news/article/Kyodo_978955597360447488/,首相 秋葉復興相 交代 検討 政治 カネ懸念 年内 判断
excite,2022-12-24,5,安倍元首相銃撃、容疑者を起訴へ 鑑定結果踏まえ、奈良地検,https://www.excite.co.jp/news/article/Kyodo_979164495204859904/,安倍 首相銃撃 容疑者 起訴 鑑定結果 奈良地検
excite,2022-12-24,6,日本列島、広範囲で荒天続く 名古屋で積雪、北海道停電,https://www.excite.co.jp/news/article/Kyodo_979184626035064832/,日本列島 広範囲 荒天 名古屋 積雪 北海道停電
excite,2022-12-24,7,銚子サンマ水揚げゼロ １９５０年以降では初の事態 漁師ため息、漁船の燃料高騰も,https://www.excite.co.jp/news/article/Chibanippo_excite_1011877/,銚子サンマ水揚げゼロ １９５０年以降 初 事態 漁師ため息 漁船 燃料高騰
excite,2022-12-24,8,沖縄の平均寿命、男女とも後退 男性36位→43位、女性7位→16位 2020年の都道府県別,https://www.excite.co.jp/news/article/OkinawaTimes_1078553/,沖縄 平均寿命 男女 後退 男性36位 43位 女性7位 16位 2020年 都道府県別
excite,2022-12-24,9,東武動物公園が臨時休園「当面のあいだ」 鉄道の企画券も休止 鳥インフル,https://www.excite.co.jp/news/article/Trafficnews_123511/,東武動物公園 臨時休園 当面 あいだ 鉄道 企画券 休止 鳥インフル
excite,2022-12-24,10,かとうかず子、宮崎入り 東国原英夫氏を応援へ 河野知事は河野太郎氏が応援 宮崎県知事選,https://www.excite.co.jp/news/article/SportsHochi_20221224_OHT1T51057/,かとうかず子 宮崎入り 東国原英夫氏 応援 河野知事 河野太郎氏 応援 宮崎県知事選
excite,2022-12-24,11,半導体ルネサス、北京工場を停止 コロナ感染者増加で,https://www.excite.co.jp/news/article/Kyodo_976771835921285120/,半導体ルネサス 北京工場 停止 コロナ感染者増加
excite,2022-12-24,12,「この会社に入って本当によかった！」この5年間で、社員の評価大幅に上げた企業ランキング...若手育てる情熱、働きやすい環境あふれる魅力的な会社はどこ？,https://www.excite.co.jp/news/article/Jcast_kaisha_453100/,会社 5年間 社員 評価大幅 企業ランキング...若手 情熱 環境 魅力的 会社
excite,2022-12-24,13,【伊東競輪・ＧⅢ椿賞争奪戦】成長実感の地元・大石剣士 試金石の準決「今回は調子もいいかも」,https://www.excite.co.jp/news/article/TokyoSports_article249028/,伊東競輪・ＧⅢ椿賞争奪戦 成長実感 地元 大石剣士 試金石 決 今回 調子 かも
excite,2022-12-24,14,羽生結弦「システムにおける最高点に達してしまった」 プロ転向へのきっかけを語る,https://www.excite.co.jp/news/article/Grape_1261027/,羽生結弦 システム 最高点 プロ転向 きっかけ
excite,2022-12-24,15,こぼれた水飲むよう指示か 勾留死、弁当裏返しに提供疑いも,https://www.excite.co.jp/news/article/Kyodo_978942261868904448/,水 よう指示 勾留死 弁当裏返し 提供疑い
excite,2022-12-24,16,卒業生や在校女子生徒とみだらな行為 横須賀市立中学校の男性教諭を懲戒免職 「恋愛感情持ってしまった」,https://www.excite.co.jp/news/article/kanaloco_978681431202086912/,卒業生 在校女子生徒 みだら 行為 横須賀市立中学校 男性教諭 懲戒免職 恋愛感情
excite,2022-12-24,17,熱海に別荘をリノベした“美術館のような”スイートヴィラが誕生。アートや伝統工芸も楽しめる美しい空間が魅力,https://www.excite.co.jp/news/article/Ignite_486091/,熱海 別荘 リノベ 美術館 スイートヴィラ 誕生 アート 伝統工芸 空間 魅力
excite,2022-12-24,18,薗浦氏、秘書との共謀認める意向 略式起訴の方針決定後、同意打診,https://www.excite.co.jp/news/article/Kyodo_976749985358364672/,薗浦氏 秘書 共謀 意向 略式起訴 方針決定後 同意打診
excite,2022-12-24,19,コロナとインフル同時流行に 「両方は苦しい」医療機関悲鳴,https://www.excite.co.jp/news/article/FNN_978973157215322112/,コロナ インフル同時流行 両方 医療機関悲鳴
excite,2022-12-24,20,だから175平米26万円でも売れない 東京から1時間でも｢擁壁のある住宅地｣が放置される理由,https://www.excite.co.jp/news/article/President_64248/,175平米26万円 東京 1時間 ｢擁壁 住宅地｣ 放置 理由
