media,date,ranking,title,url,words
nikkei,2022-12-23,1,台湾TSMC、欧州初の半導体工場 ドイツに建設検討,https://www.nikkei.com/article/DGXZQOGM230GH0T21C22A2000000/,台湾TSMC 欧州初 半導体工場 ドイツ 建設検討
nikkei,2022-12-23,2,「老後2000万円問題」が60代に残したもの,https://www.nikkei.com/article/DGXZQOUB1211U0S2A211C2000000/,老後2000万円問題 60代
nikkei,2022-12-23,3,Apple生産拠点大移動の先に 供給網、大分散時代の足音,https://www.nikkei.com/article/DGXZQOCD2115L0R21C22A2000000/,Apple生産拠点 移動 先 供給網 分散時代 足音
nikkei,2022-12-23,4,[FT]「ハイテク株の女王」率いる米アーク、6兆円超失う,https://www.nikkei.com/article/DGXZQOCB228WQ0S2A221C2000000/,[FT]「ハイテク株 女王 米アーク 6兆円超
nikkei,2022-12-23,5,消費者物価、11月3.7%上昇 40年11カ月ぶり水準 食品・エネルギー目立つ,https://www.nikkei.com/article/DGKKZO67087830T21C22A2MM0000/,消費者物価 11月3.7%上昇 40年11カ月ぶり水準 食品 エネルギー
nikkei,2022-12-23,6,日本の消費者物価、11月3.7%上昇 40年11カ月ぶり水準,https://www.nikkei.com/article/DGXZQOUA22B8C0S2A221C2000000/,日本 消費者物価 11月3.7%上昇 40年11カ月ぶり水準
nikkei,2022-12-23,7,灰色債権60兆円超、金利が迫る調整 家計には恩恵も,https://www.nikkei.com/article/DGXZQOUB225S10S2A221C2000000/,灰色債権60兆円超 金利 調整 家計 恩恵
nikkei,2022-12-23,8,東京都心、中古マンション1億円超え 投資資金が流入,https://www.nikkei.com/article/DGXZQOUB225Z10S2A221C2000000/,東京都心 中古マンション1億円 投資資金 流入
nikkei,2022-12-23,9,宇宙論揺るがす最古の銀河 ジェームズ・ウェッブ望遠鏡,https://www.nikkei.com/article/DGXZQOUC216YU0R21C22A2000000/,宇宙論 最古 銀河 ジェームズ ウェッブ望遠鏡
nikkei,2022-12-23,10,（政界Zoom）1位 安倍氏銃撃に国内外震撼 政治記者が選ぶ 2022年の10大ニュース,https://www.nikkei.com/article/DGKKZO67086420T21C22A2EAC000/,政界Zoom 1位 安倍氏銃撃 国内外震撼 政治記者 2022年 ニュース
nikkei,2022-12-23,11,「大いなる安定」は終わった 株・債券28年ぶり同時安,https://www.nikkei.com/article/DGXZQOUB182ER0Y2A211C2000000/,安定 株 債券28年ぶり 時安
nikkei,2022-12-23,12,TikTok、担当記者らの個人データ収集 取材源追跡に悪用,https://www.nikkei.com/article/DGXZQOGN230E40T21C22A2000000/,TikTok 担当記者ら 個人データ収集 取材源追跡 悪用
nikkei,2022-12-23,13,安倍氏銃撃1位、ウクライナも注目 政治ニュース2022,https://www.nikkei.com/article/DGXZQOUA12A1F0S2A211C2000000/,安倍氏銃撃1位 ウクライナ 注目 政治ニュース2022
nikkei,2022-12-23,14,「ガチャ」のめり込む10代 ネットゲームの高額支払い相談増 依存深刻、治療の必要も,https://www.nikkei.com/article/DGKKZO67088580T21C22A2CE0000/,ガチャ 10代 ネットゲーム 高額支払い相談増 依存深刻 治療 必要
nikkei,2022-12-23,15,ノーベル賞・吉野彰氏「脱炭素には回収技術が重要」,https://www.nikkei.com/article/DGXZQOUC231D10T21C22A2000000/,ノーベル賞 吉野彰氏 炭素 回収技術 重要
nikkei,2022-12-23,16,マスク氏「テスラ株、今後18～24カ月は売却せず」,https://www.nikkei.com/article/DGXZQOGN235OV0T21C22A2000000/,マスク氏 テスラ株 今後18～24カ月 売却
nikkei,2022-12-23,17,米議会襲撃事件、緊迫の187分 特別委が最終報告書,https://www.nikkei.com/article/DGXZQOGN21ARO0R21C22A2000000/,米議会襲撃事件 緊迫 187分 特別委 最終報告書
nikkei,2022-12-23,18,北朝鮮、ロシアの軍事会社に武器供与 米が確認 安保理決議違反を提起へ,https://www.nikkei.com/article/DGKKZO67087910T21C22A2MM0000/,北朝鮮 ロシア 軍事会社 武器供与 米 確認 安保理決議違反 提起
nikkei,2022-12-23,19,「日本にLNG安定供給」ブルネイ閣僚、契約更新に自信,https://www.nikkei.com/article/DGXZQOGM20DAH0Q2A221C2000000/,日本 LNG安定供給 ブルネイ閣僚 契約更新 自信
nikkei,2022-12-23,20,プーチン氏、パトリオット「破壊する」 米の供与批判,https://www.nikkei.com/article/DGKKZO67087440T21C22A2EAF000/,プーチン氏 パトリオット 破壊 米 供与批判
nikkei,2022-12-23,21,（人間発見）デザイナー・作家 太田和彦さん 居酒屋は心のよりどころ(5),https://www.nikkei.com/article/DGKKZO67086600T21C22A2EAC000/,人間発見 デザイナー 作家 太田和彦さん 居酒屋 心 どころ(5)
nikkei,2022-12-23,22,マイクロン、人員1割削減 来年、半導体需要減速で,https://www.nikkei.com/article/DGKKZO67087400T21C22A2EAF000/,マイクロン 人員1割削減 来年 半導体需要減速
nikkei,2022-12-23,23,（あすへの話題）ほんま、おおきに 劇作家 鄭義信,https://www.nikkei.com/article/DGKKZO67088470T21C22A2MM0000/,あす 話題 ほんま 劇作家 鄭義信
nikkei,2022-12-23,24,株、年末寒波で近づく2万6000円 残り1週間は23年相場の前哨戦,https://www.nikkei.com/article/DGXZASFL23HDF_T21C22A2000000/,株 年末寒波 2万6000円 残り1週間 23年相場 前哨戦
nikkei,2022-12-23,25,北海道や北陸で大雪 高知で観測史上最大14センチ,https://www.nikkei.com/article/DGXZQOUF230M10T21C22A2000000/,北海道 北陸 大雪 高知 観測史上最大14センチ
nikkei,2022-12-23,26,安川電機社長に小川昌寛氏、小笠原浩氏は会長専念,https://www.nikkei.com/article/DGXZQOJC230X40T21C22A2000000/,安川電機社長 小川昌寛氏 小笠原浩氏 会長専念
nikkei,2022-12-23,27,日経平均反落、終値272円安の2万6235円,https://www.nikkei.com/article/DGXZQOUB00003_T21C22A2000000/,日経平均反落 終値272円安 2万6235円
nikkei,2022-12-23,28,一部閣僚に交代論 秋葉復興相念頭、通常国会前に,https://www.nikkei.com/article/DGKKZO67087930T21C22A2MM0000/,一部閣僚 交代論 秋葉復興相念頭 通常国会前
nikkei,2022-12-23,29,来年度予算案、政府が今夕決定 最大の114兆3800億円,https://www.nikkei.com/article/DGKKZO67087870T21C22A2MM0000/,来年度予算案 政府 今夕決定 最大 114兆3800億円
nikkei,2022-12-23,30,中国、進む「ワクチン催促相場」 コロナ禍3年,https://www.nikkei.com/article/DGXZQOFL00018_T21C22A2000000/,中国 ワクチン催促相場 コロナ禍3年
