media,date,ranking,title,url,words
jiji,2022-12-23,1,ＡＯＫＩ元会長ら贈賄認める＝スポンサー巡り、元理事に請託―五輪汚職で初公判・東京地裁,https://sp.m.jiji.com/article/show/2870822?free=1,ＡＯＫＩ 会長ら贈賄 スポンサー 理事 請託 五輪汚職 公判 東京地裁
jiji,2022-12-23,2,健康な子の死亡、後絶たず＝オミクロン株流行で―識者「ワクチン、正しい情報を」・新型コロナ,https://sp.m.jiji.com/article/show/2868644?free=1,健康 子 死亡 後 オミクロン株流行 識者 ワクチン 情報 新型コロナ
jiji,2022-12-23,3,長寿県は男性滋賀、女性岡山＝ワーストは青森―平均寿命の差拡大・厚労省調査,https://sp.m.jiji.com/article/show/2871616?free=1,長寿県 男性滋賀 女性岡山 ワースト 青森 平均寿命 差拡大 厚労省調査
jiji,2022-12-23,4,風俗店勤務で報酬８００万円超＝女性税務署員を免職―東京国税局,https://sp.m.jiji.com/article/show/2871681?free=1,風俗店勤務 報酬８００万円超 女性税務署員 免職 東京国税局
jiji,2022-12-23,5,侵攻終結「早いほど良い」 プーチン氏,https://sp.m.jiji.com/article/show/2871529?free=1,侵攻終結 プーチン氏
jiji,2022-12-23,6,プーチン氏、停戦に言及,https://sp.m.jiji.com/article/show/2871354?free=1,プーチン氏 停戦 言及
jiji,2022-12-23,7,コロナ検査キット活用を＝インフル同時流行懸念で周知―厚労省,https://sp.m.jiji.com/article/show/2871727?free=1,コロナ検査キット活用 インフル同時流行懸念 周知 厚労省
jiji,2022-12-23,8,ゆで卵から指定外添加物＝製造業者の営業禁止―岩手,https://sp.m.jiji.com/article/show/2871755?free=1,卵 指定外添加物 製造業者 営業禁止 岩手
jiji,2022-12-23,9,防衛強化で１１４兆３８１２億円＝１１年連続最大、借金依存変わらず―来年度予算案を閣議決定,https://sp.m.jiji.com/article/show/2871745?free=1,防衛強化 １１４兆３８１２億円 １１年連続最大 借金依存 来年度予算案 閣議決定
jiji,2022-12-23,10,基準額、最大１１％引き上げ＝生活保護、来年１０月から―厚労省,https://sp.m.jiji.com/article/show/2871740?free=1,基準額 最大１１％引き上げ 生活保護 来年１０月 厚労省
jiji,2022-12-23,11,桜花学園など２回戦へ＝全国高校バスケット,https://sp.m.jiji.com/article/show/2871749?free=1,桜花学園 ２回戦 全国高校バスケット
jiji,2022-12-23,12,「かかりつけ医」法律に明記＝医療機関の情報、ウェブで公開―厚労省,https://sp.m.jiji.com/article/show/2871695?free=1,かかりつけ医 法律 明記 医療機関 情報 ウェブ 公開 厚労省
jiji,2022-12-23,13,ロシアへ機密、独情報機関員逮捕,https://sp.m.jiji.com/article/show/2871519?free=1,ロシア 機密 独情報機関員逮捕
jiji,2022-12-23,14,Ｊ１、「神奈川ダービー」で開幕＝２月１７日に川崎―横浜Ｍ,https://sp.m.jiji.com/article/show/2871748?free=1,神奈川ダービー 開幕 ２月１７日 川崎 横浜
jiji,2022-12-23,15,バーコードで巡回管理検討＝容疑者自殺の再発防止―大阪府警,https://sp.m.jiji.com/article/show/2871736?free=1,バーコード 巡回管理検討 容疑者自殺 再発防止 大阪府警
jiji,2022-12-23,16,防衛強化で１１４兆３８１２億円,https://sp.m.jiji.com/article/show/2871742?free=1,防衛強化 １１４兆３８１２億円
jiji,2022-12-23,17,自宅、施設内で療養促進を＝医療逼迫回避へ提言―全国知事会,https://sp.m.jiji.com/article/show/2871734?free=1,自宅 施設内 療養促進 医療逼迫回避 提言 全国知事会
jiji,2022-12-23,18,東京高検検事長に畝本氏＝女性初の検察ナンバー２,https://sp.m.jiji.com/article/show/2871728?free=1,東京高検検事長 畝本氏 女性初 検察ナンバー２
jiji,2022-12-23,19,東京海上あんしん生命、元営業社員が３．８億円詐取＝顧客に虚偽説明,https://sp.m.jiji.com/article/show/2871674?free=1,東京海上あんしん生命 営業社員 ３．８億円詐取 顧客 虚偽説明
jiji,2022-12-23,20,岸田首相、中央アジア５外相に連携訴え,https://sp.m.jiji.com/article/show/2871752?free=1,岸田首相 中央アジア５外相 連携訴え
jiji,2022-12-23,21,トップは「ウクライナ侵攻」＝ロシア紙の五大ニュース,https://sp.m.jiji.com/article/show/2871777?free=1,トップ ウクライナ侵攻 ロシア紙 五大ニュース
jiji,2022-12-23,22,防衛強化で１１４兆３８１２億円＝１１年連続最大、借金依存変わらず―来年度予算案を閣議決定,https://sp.m.jiji.com/article/show/2871743?free=1,防衛強化 １１４兆３８１２億円 １１年連続最大 借金依存 来年度予算案 閣議決定
jiji,2022-12-23,23,宇野のＳＰ,https://sp.m.jiji.com/article/show/2871790?free=1,宇野 ＳＰ
jiji,2022-12-23,24,プーチン・ロシア政権の期待外れる＝ゼレンスキー氏訪米「停戦に逆行」,https://sp.m.jiji.com/article/show/2871269?free=1,プーチン・ロシア政権 期待 ゼレンスキー氏訪米 停戦 逆行
jiji,2022-12-23,25,死亡説「流した者たたき殺す」＝自民・二階氏,https://sp.m.jiji.com/article/show/2871797?free=1,死亡説 自民 二階氏
jiji,2022-12-23,26,岸田首相「国益確保へ抑止力強化」＝次期海洋計画、有識者会議が意見書,https://sp.m.jiji.com/article/show/2871746?free=1,岸田首相 国益確保 抑止力強化 次期海洋計画 有識者会議 意見書
jiji,2022-12-23,27,防衛増税１兆円強＝来年度税収は過去最高―予算案,https://sp.m.jiji.com/article/show/2871645?free=1,防衛増税１兆円強 来年度税収 過去最高 予算案
jiji,2022-12-23,28,チキンティッカマサラの「考案者」死去 ７７歳 英,https://sp.m.jiji.com/article/show/2871783?free=1,チキンティッカマサラ 考案者 死去 ７７歳 英
jiji,2022-12-23,29,中国、米前政権顧問らに制裁＝チベット問題巡り,https://sp.m.jiji.com/article/show/2871758?free=1,中国 米 政権顧問ら 制裁 チベット問題巡り
jiji,2022-12-23,30,金城「よく戻ってきた」＝全日本レスリング,https://sp.m.jiji.com/article/show/2871760?free=1,金城 全日本レスリング
