media,date,ranking,title,url,words
yahoo,2022-12-23,1,「小学生の娘はこの夏、性暴力を受けました」 告白決めた父の真意,https://news.yahoo.co.jp/articles/dd0ca50824ff252f435312cd03dc4fee5de855e5,小学生 娘 夏 性暴力 告白 父 真意
yahoo,2022-12-23,2,ガーシー氏は「日本に戻らない」 立花N党党首,https://news.yahoo.co.jp/articles/ad4fdd5af14283aa11a73f0b418739388e2a626b,ガーシー氏 日本 立花N党党首
yahoo,2022-12-23,3,家賃滞納で退去命じられ不満か 神奈川刺殺疑い、逮捕の男,https://news.yahoo.co.jp/articles/5b70bc3a47a6f5fc497285436ea48bf84e91b6b3,家賃滞納 退去 不満 神奈川刺殺疑い 逮捕 男
yahoo,2022-12-23,4,「国に帰ればいい」 日系ブラジル人の生活保護拒否、誤情報伝える,https://news.yahoo.co.jp/articles/3ffae66ef4fc4c5d00d80e7a3fc9b57727170178,国 日系ブラジル人 生活保護拒否 情報
yahoo,2022-12-23,5,【不動産トラブル?】茅ヶ崎市男性殺害容疑で50歳男を逮捕 大阪ナンバーのレンタカーで千葉県警茂原署に出頭,https://news.yahoo.co.jp/articles/162f82e014ff1dd9e27012d7bf0f50d83710c7b5,不動産トラブル?】茅ヶ崎市男性殺害容疑 50歳男 逮捕 大阪ナンバー レンタカー 千葉県警茂原署 出頭
yahoo,2022-12-23,6,ベッドに裸で発見 新宿のホテルで男性死亡 一緒に入室した女性が先に立ち去る,https://news.yahoo.co.jp/articles/40dd3130f3e42289654deaa7665eb9b6e8db5b0d,ベッド 裸 発見 新宿 ホテル 男性死亡 一緒 入室 女性 先
yahoo,2022-12-23,7,健康な子の死亡、後絶たず オミクロン株流行で 識者「ワクチン、正しい情報を」・新型コロナ,https://news.yahoo.co.jp/articles/cf2b18a57f02cb845e41b42619414bebb4529d7f,健康 子 死亡 後 オミクロン株流行 識者 ワクチン 情報 新型コロナ
yahoo,2022-12-23,8,再び山形で「顕著な大雪に関する気象情報」 気象台より発表,https://news.yahoo.co.jp/articles/6c96254bd8f7ee370fce02e52d32a74924160c37,山形 顕著 大雪 気象情報 気象台 発表
yahoo,2022-12-23,9,東武東上線で人身事故 一部運転見合わせ,https://news.yahoo.co.jp/articles/31e9a0b1da55132f77fcf1b4f77410189dbabb9d,東武東上線 人身事故 一部運転見合わせ
yahoo,2022-12-23,10,藤井聡太竜王VS佐藤天彦九段 形勢互角のまま夜戦へ／将棋・順位戦A級,https://news.yahoo.co.jp/articles/e9879c2d65fd1d3aa37df3847744fe8d119be3df,藤井聡太竜王VS佐藤天彦九段 形勢互角 まま夜戦 将棋 順位戦A級
