media,date,ranking,title,url,words
yahoo,2022-12-21,1,【男は逃走中】“刺殺”男性の妻 「面識はない」 玄関先で頭や胸刺され 周辺住民に広がる不安,https://news.yahoo.co.jp/articles/e4193a3d2cffa49ed28aac14a94f5cdced64fd45,男 逃走中 刺殺 男性 妻 面識 玄関先 頭 胸 周辺住民 不安
yahoo,2022-12-21,2,最愛の父・梅宮辰夫さんの“終の棲家”を売却「手放すなんて考えられなかったのに 」アンナさんが直面した金銭的・生活的限界と『実家じまい』苦悩の日々,https://news.yahoo.co.jp/articles/364b573ac941d4765401b1b8443ac0cfc33b5ac2,最愛 父 梅宮辰夫さん 終 棲家 売却 アンナさん 直面 金銭的 生活的限界 実家じまい 苦悩 日々
yahoo,2022-12-21,3,寒気ふたたび南下 交通障害に警戒を 日本海側は週末にかけて 平地でも大雪のおそれ,https://news.yahoo.co.jp/articles/73271c83fb156e0e9654490db9d8b1225d42c714,寒気 南下 交通障害 警戒 日本海側 週末 平地 大雪
yahoo,2022-12-21,4,愛知の研修医、救急車で駅に送らせ下車 消防「タクシーと違う」,https://news.yahoo.co.jp/articles/922d7091bd3619b0f6571c8a477b938d0a1466d1,愛知 研修医 救急車 駅 下車 消防 タクシー
yahoo,2022-12-21,5,上司が女性の口にガムテープ ショックで退職 日本郵便に賠償命令,https://news.yahoo.co.jp/articles/d6edcf268839b6a69b2bb4e891553139ba5677b5,上司 女性 口 ガムテープ ショック 退職 日本郵便 賠償命令
yahoo,2022-12-21,6,【波紋】マイナ保険証の普及に荒技?従来の保険証だけ負担が「6円上乗せ」に 「意味が分からない」困惑の声も,https://news.yahoo.co.jp/articles/376019e340867aeb98a8d4fadd35b38ab912e53a,波紋 マイナ保険証 普及 荒技?従来 保険証 負担 6円上乗せ 意味 困惑 声
yahoo,2022-12-21,7,ノーマスク理由に「朝食ビュッフェお断り」  高級ホテルの対応に弁護士不満...施設側の見解は,https://news.yahoo.co.jp/articles/17e9c0e07a2a57166a700d123089503542ff3441,マスク理由 朝食ビュッフェお断り 高級ホテル 対応 弁護士不満...施設側 見解
yahoo,2022-12-21,8,年間出生数、初の80万人割れか 「日本政府はいったい何をしてきたのか」辛坊治郎が苦言,https://news.yahoo.co.jp/articles/c5f9631f4dbfa67ce20877499dca0db7ab55cd40,年間出生数 初 80万人割れ 日本政府 辛坊治郎 苦言
yahoo,2022-12-21,9,「特別休暇」で年間出勤２２日の市教委職員、週末は音楽活動 市側「手続き上は問題ない」,https://news.yahoo.co.jp/articles/1ceafe892c8b09c4a68769d55e11516f04e54d0a,特別休暇 年間出勤２２日 市教委職員 週末 音楽活動 市側 手続き上 問題
yahoo,2022-12-21,10,安倍元首相の後継に下関市議浮上 衆院山口4区補選,https://news.yahoo.co.jp/articles/035c282d7d8e7c16a1d73e85c5207e803374921f,安倍 首相 後継 下関市議浮上 衆院山口4区補選
